,Mileage,EngineV,log_price,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
1617,208,2.0,9.629050706834368,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1618,205,4.2,10.077440859659566,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1619,275,1.9,8.006367567650246,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1620,300,1.8,8.294049640102028,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1621,231,1.6,8.85366542803745,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
1622,92,1.4,9.792555991828847,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1623,223,2.5,8.131530710604252,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1624,227,3.0,8.85366542803745,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1625,12,5.2,11.49272275765271,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1626,167,2.0,9.445412494155667,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1627,0,2.0,10.57234204052703,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1628,187,4.8,10.146433731146518,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1629,130,1.6,9.104979856318357,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1630,10,2.0,10.764265574480024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1631,177,2.0,9.350102314351341,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1632,47,2.0,9.852194258148577,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1633,1,3.5,9.825526011066415,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1634,176,2.0,8.877660933593667,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1635,250,3.0,10.239959789157341,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1636,74,1.8,10.257659366256743,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1637,52,2.0,10.146433731146518,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
1638,281,3.0,9.305559638557117,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1639,100,5.5,10.657259354912508,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1640,165,2.7,9.72913416539135,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1641,115,1.8,9.792555991828847,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
1642,218,3.0,9.898475010712584,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1643,200,2.5,9.07680897935166,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1644,0,3.0,11.626245221665943,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1645,217,2.2,9.159047077588632,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1646,98,1.3,8.922658299524402,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
1647,254,3.2,10.388995368317829,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1648,273,2.5,8.216088098632316,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1649,135,1.5,9.047821442478408,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1650,40,3.0,11.607326140391713,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1651,88,6.2,10.594131602877955,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1652,260,2.7,8.45531778769815,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1653,182,2.7,9.487972108574462,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1654,216,1.5,8.809862805379057,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1655,80,2.0,10.043249494911286,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1656,181,2.0,8.764053269347762,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1657,0,2.5,11.488171600504,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1658,242,2.0,8.974618038455112,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1659,380,3.0,8.575462099540212,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1660,1,2.5,10.092926222488954,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1661,112,2.0,10.060491301345794,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1662,185,1.6,9.259130536145614,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1663,262,2.3,8.496990484098719,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1664,258,4.4,9.698920386794853,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1665,265,1.9,7.170119543449628,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1666,1,2.2,8.809862805379057,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1667,315,2.2,7.955074273262696,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1668,0,2.98,11.60822655382414,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1669,240,2.5,8.202482446576537,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1670,350,1.9,8.318742252692399,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1671,159,2.2,9.137769679141348,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1672,250,4.4,9.825526011066415,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1673,384,2.8,8.935903526274423,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1674,112,1.6,8.895629627136483,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1675,220,2.0,8.809862805379057,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1676,80,2.4,9.574983485564092,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1677,204,1.8,9.268609280100158,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1678,234,2.0,9.210340371976184,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1679,160,3.5,9.47262771040802,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1680,168,1.5,8.824677891164198,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1681,98,2.0,9.670924779305427,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1682,162,1.4,8.699514748210191,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1683,120,3.5,10.707728780601661,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1684,117,1.5,8.630521876723241,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1685,159,1.8,9.975808214115753,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1686,183,1.9,8.935903526274423,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1687,120,1.2,9.104979856318357,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1688,235,3.0,10.477287975463508,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1689,165,1.6,8.612503371220562,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1690,168,3.2,10.388995368317829,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1691,245,2.5,9.798127036878302,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1692,147,2.2,9.798127036878302,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1693,216,1.5,9.305559638557117,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1694,140,5.0,10.030120203469494,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1695,75,2.5,10.06475570013225,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1696,275,2.15,9.210340371976184,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1697,157,1.9,8.948975607841776,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1698,185,1.9,9.296518068217235,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1699,225,2.5,9.47262771040802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1700,1,2.0,11.119882876860622,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1701,325,2.5,8.824677891164198,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1702,256,2.0,8.507142855562735,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1703,65,1.4,8.85352256068954,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1704,0,2.0,10.302263672493496,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1705,386,2.2,9.711115659888671,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1706,320,3.0,8.779557455883728,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1707,100,1.5,9.21024036697585,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1708,200,1.9,9.047821442478408,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1709,160,1.0,8.656955133791396,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1710,1,3.0,8.507142855562735,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1711,129,2.0,9.898475010712584,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1712,180,3.0,9.674074388208323,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1713,131,2.4,9.51044496442652,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1714,149,3.0,9.849559210510572,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1715,30,4.4,11.23261614684786,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1716,197,2.0,8.202482446576537,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1717,90,2.0,9.680344001221918,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1718,66,2.5,9.980448593672257,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1719,103,1.6,9.159047077588632,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1720,28,3.0,10.849337086651827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1721,400,2.4,8.517193191416238,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1722,90,2.0,10.203592144986466,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1723,189,2.0,9.296518068217235,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1724,108,3.0,10.537415373436103,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1725,66,1.5,8.74814616962193,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1726,29,6.3,10.594131602877955,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1727,140,4.8,10.19988156558993,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1728,190,2.7,9.104868739033948,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1729,190,1.8,9.923290179832307,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1730,116,2.0,9.692766521220475,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1731,230,2.0,8.648221453822641,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1732,315,2.5,9.159047077588632,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1733,80,2.0,10.165813354725493,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1734,60,2.0,10.273325483001141,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1735,270,4.2,8.77940359789435,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1736,35,1.8,8.160518247477505,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1737,68,1.2,8.915969311373605,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
1738,266,5.0,9.259130536145614,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1739,117,4.4,10.345316733380217,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1740,192,3.0,10.203592144986466,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1741,17,2.5,10.17542126801977,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1742,245,2.2,8.895629627136483,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1743,122,2.0,9.341368634382587,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1744,279,1.9,7.696212639346407,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1745,200,2.7,9.259130536145614,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1746,200,4.5,9.259130536145614,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1747,1,1.6,9.303303253575795,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1748,119,2.0,9.350102314351341,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1749,59,4.4,10.645424897265505,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1750,230,3.0,9.79757132694458,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1751,300,2.5,7.824046010856292,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1752,136,3.2,9.711115659888671,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1753,64,3.0,10.757902880692196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1754,240,1.8,8.575462099540212,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1755,0,2.5,10.643041105910228,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1756,226,2.5,8.85366542803745,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1757,122,3.0,10.188666494769791,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1758,133,1.6,8.779557455883728,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1759,185,1.6,9.169518377455928,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1760,106,2.0,8.070906088787819,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1761,198,6.0,9.323669057283185,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1762,143,2.0,8.974618038455112,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1763,1,1.4,10.29562929750837,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1764,154,3.5,9.099408811268901,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1765,123,1.5,9.071078304642676,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1766,177,2.4,9.464982590349763,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1767,113,1.5,9.268609280100158,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1768,93,1.6,9.047821442478408,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1769,100,1.8,9.60911649193355,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
1770,350,1.8,7.824046010856292,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1771,118,2.0,10.4341158035983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1772,195,5.0,10.571316925111784,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1773,285,1.8,9.259130536145614,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1774,93,2.5,7.8632667240095735,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1775,111,2.5,8.476371196895983,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1776,352,2.5,8.961879012677683,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1777,0,3.0,11.512915464920228,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1778,130,2.0,9.635608107380527,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1779,55,1.0,9.047821442478408,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1780,217,1.4,8.006367567650246,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1781,400,2.0,8.517193191416238,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1782,0,1.2,9.341718573146874,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1783,30,2.0,11.00043178410354,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1784,320,1.4,8.594154232552366,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1785,160,1.4,9.769956159911606,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
1786,167,1.6,8.748304912379623,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1787,300,1.9,7.549609165154532,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1788,135,3.5,9.425451751593128,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1789,141,2.0,9.047821442478408,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1790,0,2.2,10.770588040219511,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1791,126,5.5,10.594131602877955,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1792,122,1.4,8.116715624819111,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1793,180,1.6,9.011889433252344,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1794,51,2.0,10.00784756786037,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1795,141,1.5,8.987071812848821,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1796,220,1.9,7.823645930834952,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1797,70,3.0,11.1004357419251,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1798,34,1.4,9.95227771670556,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1799,270,1.9,8.881836305004146,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1800,65,2.0,10.460242108190519,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1801,94,1.8,9.769956159911606,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1802,148,1.6,9.169518377455928,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1803,300,2.0,7.696212639346407,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
1804,108,3.0,10.373491181781864,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1805,342,1.9,8.45531778769815,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1806,282,2.5,9.305650551780507,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1807,105,2.0,10.085809109330082,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1808,270,1.2,8.318742252692399,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
1809,270,4.4,8.66561319653451,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1810,260,2.5,9.0595174822416,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1811,360,2.2,8.160518247477505,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1812,270,2.8,8.958925938694943,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1813,112,2.5,9.878169744551839,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1814,157,2.0,9.495519314209846,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1815,180,3.0,9.674074388208323,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1816,90,5.5,10.257659366256743,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1817,155,2.0,10.21464198117305,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1818,100,1.4,8.476371196895983,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1819,157,2.2,9.350015354048665,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1820,284,1.9,9.047821442478408,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1821,0,2.2,10.770588040219511,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1822,133,2.7,9.792555991828847,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1823,278,2.5,9.375854810453756,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1824,150,1.6,9.316050826398296,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1825,160,2.0,9.47262771040802,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1826,0,1.8,10.120292255735645,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1827,250,2.0,9.035986984831405,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1828,129,3.5,9.648595302907339,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1829,265,3.0,9.546741177474825,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1830,51,3.0,10.666627104916108,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1831,91,3.0,10.774299631131253,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1832,155,2.0,8.92930284224307,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
1833,43,4.4,11.134589024250317,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1834,300,2.5,9.035986984831405,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1835,1,1.6,10.093845481018526,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1836,61,1.5,9.595602772766828,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1837,127,1.5,9.02401079378469,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1838,185,2.0,9.852194258148577,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1839,305,1.9,8.216088098632316,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1840,307,2.5,8.411832675758411,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1841,140,1.6,9.148464968258095,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1842,115,5.7,10.126631103850338,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1843,110,2.0,9.798127036878302,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1844,135,2.4,9.417354541360508,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1845,235,2.2,9.9281801651265,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1846,162,2.3,9.38429367909962,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
1847,350,2.5,8.29154650988391,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1848,190,2.2,9.517825071724143,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1849,180,3.0,9.75846178048587,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1850,386,2.2,9.433483923290392,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1851,184,3.0,9.539644119118783,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1852,98,3.0,10.586584397242571,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1853,185,1.4,9.367344120785848,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1854,250,2.4,8.881836305004146,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1855,200,1.8,9.305559638557117,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1856,105,1.5,8.974618038455112,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1857,168,5.0,9.539644119118783,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1858,390,1.9,8.411832675758411,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1859,180,1.8,9.104979856318357,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1860,233,1.5,9.259130536145614,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1861,220,5.0,9.472704636443673,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1862,186,1.5,8.895629627136483,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1863,80,2.5,9.998752276761909,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1864,57,1.5,9.259130536145614,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1865,137,1.5,9.02401079378469,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1866,175,2.5,9.417354541360508,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1867,282,2.2,7.9724660159745655,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1868,313,3.2,9.468851067127684,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1869,140,4.8,10.06475570013225,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1870,71,2.0,10.413312675968536,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1871,210,2.4,9.011889433252344,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1872,220,1.8,8.961879012677683,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1873,170,4.0,9.98966524877718,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1874,74,2.2,10.03889218954233,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1875,200,1.6,9.047821442478408,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1876,131,2.0,9.723163998404846,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1877,142,2.4,9.22029070282935,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1878,125,1.5,8.948975607841776,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1879,190,3.0,9.287301413112312,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1880,1,1.8,8.45531778769815,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1881,248,2.5,8.699348067653093,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1882,143,1.5,8.66561319653451,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1883,200,1.6,8.594154232552366,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1884,270,2.5,8.006367567650246,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1885,330,1.3,8.070906088787819,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1886,132,3.0,10.691922185369403,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1887,250,2.5,8.1886891244442,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1888,400,2.3,8.612503371220562,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1889,129,2.0,9.230142999272362,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1890,123,2.2,10.357742824813725,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1891,110,1.6,9.350102314351341,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1892,63,2.0,9.295416544331301,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1893,20,5.7,10.558413520275876,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1894,206,2.5,8.411832675758411,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1895,63,2.0,10.92512880001811,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1896,150,2.5,9.546741177474825,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1897,300,2.5,8.809862805379057,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1898,135,1.5,8.867850063029406,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1899,0,3.0,11.308358299228955,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1900,122,1.5,8.732304571033183,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1901,110,3.0,10.657259354912508,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1902,16,3.0,11.225243392518447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1903,147,4.0,10.790349473719472,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1904,148,3.2,9.305650551780507,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1905,275,2.0,8.922658299524402,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1906,5,1.3,8.00603417874901,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
1907,100,3.0,10.021270588192511,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1908,273,2.5,9.38429367909962,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1909,167,3.0,9.792555991828847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1910,118,1.5,8.809862805379057,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
